activity_id,opportunity_id,activity_type,activity_date
ACT004683,OPP01922,call,2025-12-22
ACT004684,OPP01923,meeting_f2f,2025-11-29
ACT004685,OPP01923,call,2025-12-24
ACT004686,OPP01923,linkedin,2025-10-03
ACT004687,OPP01924,call,2025-10-16
ACT004688,OPP01925,call,2025-10-25
ACT004689,OPP01926,,2025-11-20
ACT004690,OPP01928,meeting_online,2025-09-21
ACT004691,OPP01928,meeting_online,2025-10-09
ACT004692,OPP01928,call,2026-01-12
ACT004693,OPP01929,meeting_online,2025-10-14
ACT004694,OPP01929,call,2025-10-01
ACT004695,OPP01930,call,2025-10-07
ACT004696,OPP01930,call,2025-10-04
ACT004697,OPP01931,call,2025-10-17
ACT004698,OPP01932,call,2025-09-19
ACT004699,OPP01932,call,2025-09-21
ACT004700,OPP01933,meeting_f2f,2025-10-24
ACT004701,OPP01933,linkedin,2025-10-04
ACT004702,OPP01933,meeting_online,2025-10-25
ACT004703,OPP01935,meeting_f2f,2025-10-06
ACT004704,OPP01935,linkedin,2025-09-23
ACT004705,OPP01935,meeting_online,2025-09-20
ACT004706,OPP01936,call,2025-11-22
ACT004707,OPP01936,meeting_f2f,2025-11-06
ACT004708,OPP01936,call,2025-10-20
ACT004709,OPP01937,call,2025-10-17
ACT004710,OPP01938,meeting_online,2025-10-11
ACT004711,OPP01939,call,2025-10-25
ACT004712,OPP01939,call,2025-09-14
ACT004713,OPP01940,call,2025-10-27
ACT004714,OPP01940,call,2025-09-16
ACT004715,OPP01941,meeting_online,2025-11-24
ACT004716,OPP01941,linkedin,2025-09-15
ACT004717,OPP01941,call,2025-10-13
ACT004718,OPP01941,meeting_online,2025-10-31
ACT004719,OPP01941,linkedin,2025-10-16
ACT004720,OPP01943,call,2025-10-20
ACT004721,OPP01943,call,2025-10-17
ACT004722,OPP01944,call,2025-10-30
ACT004723,OPP01944,linkedin,2025-10-07
ACT004724,OPP01944,meeting_online,2025-10-21
ACT004725,OPP01944,meeting_online,2025-10-07
ACT004726,OPP01945,meeting_f2f,2025-11-23
ACT004727,OPP01945,meeting_online,2025-10-02
ACT004728,OPP01945,call,2025-09-17
ACT004729,OPP01946,meeting_online,2025-10-23
ACT004730,OPP01946,call,2025-11-14
ACT004731,OPP01947,meeting_online,2025-10-10
ACT004732,OPP01947,call,2025-10-27
ACT004733,OPP01947,call,2025-11-11
ACT004734,OPP01948,meeting_f2f,2025-11-04
ACT004735,OPP01948,call,2025-10-30
ACT004736,OPP01951,call,2025-11-23
ACT004737,OPP01951,call,2025-11-28
ACT004738,OPP01951,call,2026-01-09
ACT004739,OPP01952,call,2025-11-30
ACT004740,OPP01953,call,2025-12-09
ACT004741,OPP01953,call,2025-11-09
ACT004742,OPP01954,meeting_online,2025-10-30
ACT004743,OPP01955,call,2026-04-27
ACT004744,OPP01955,meeting_online,2026-03-19
ACT004745,OPP01957,meeting_online,2025-10-13
ACT004746,OPP01957,linkedin,2025-10-10
ACT004747,OPP01957,meeting_online,2025-10-18
ACT004748,OPP01958,call,2025-09-29
ACT004749,OPP01958,meeting_online,2025-09-29
ACT004750,OPP01958,call,2025-10-20
ACT004751,OPP01960,meeting_online,2025-09-04
ACT004752,OPP01960,meeting_online,2025-09-11
ACT004753,OPP01960,call,2025-09-21
ACT004754,OPP01961,call,2025-09-24
ACT004755,OPP01962,linkedin,2025-12-16
ACT004756,OPP01962,meeting_online,2025-10-31
ACT004757,OPP01962,meeting_f2f,2025-12-10
ACT004758,OPP01963,call,2025-10-05
ACT004759,OPP01963,call,2025-10-22
ACT004760,OPP01963,call,2025-09-21
ACT004761,OPP01964,meeting_online,2025-12-23
ACT004762,OPP01964,call,2025-11-22
ACT004763,OPP01964,linkedin,2026-01-25
ACT004764,OPP01964,meeting_online,2025-12-25
ACT004765,OPP01966,call,2025-12-08
ACT004766,OPP01966,meeting_f2f,2025-10-31
ACT004767,OPP01966,linkedin,2025-10-05
ACT004768,OPP01967,linkedin,2025-11-22
ACT004769,OPP01967,linkedin,2025-10-30
ACT004770,OPP01968,call,2025-10-14
ACT004771,OPP01968,call,2025-09-14
ACT004772,OPP01968,call,2025-09-25
ACT004773,OPP01968,meeting_online,2025-10-12
ACT004774,OPP01968,meeting_online,2025-09-11
ACT004775,OPP01968,call,2025-10-20
ACT004776,OPP01969,call,2025-11-07
ACT004777,OPP01969,call,2025-09-08
ACT004778,OPP01970,call,2025-10-09
ACT004779,OPP01970,call,2025-10-11
ACT004780,OPP01971,meeting_online,2025-10-01
ACT004781,OPP01971,call,2025-10-27
ACT004782,OPP01971,call,2025-10-30
ACT004783,OPP01972,call,2025-11-17
ACT004784,OPP01973,call,2025-10-06
ACT004785,OPP01974,call,2025-09-14
ACT004786,OPP01975,call,2025-09-08
ACT004787,OPP01975,call,2025-10-06
ACT004788,OPP01976,meeting_online,2025-10-08
ACT004789,OPP01976,meeting_f2f,2025-10-09
ACT004790,OPP01977,call,2026-02-08
ACT004791,OPP01977,call,2025-11-30
ACT004792,OPP01978,call,2025-11-05
ACT004793,OPP01980,call,2025-10-07
ACT004794,OPP01980,linkedin,2025-10-28
ACT004795,OPP01981,meeting_f2f,2025-09-26
ACT004796,OPP01981,call,2025-12-20
ACT004797,OPP01981,meeting_online,2025-12-17
ACT004798,OPP01983,call,2025-11-14
ACT004799,OPP01983,call,2025-09-25
ACT004800,OPP01983,linkedin,2025-09-25
ACT004801,OPP01985,call,2025-10-02
ACT004802,OPP01985,call,2025-10-01
ACT004803,OPP01985,call,2025-10-06
ACT004804,OPP01986,linkedin,2025-11-26
ACT004805,OPP01986,meeting_online,2025-12-24
ACT004806,OPP01986,,2025-12-13
ACT004807,OPP01987,meeting_f2f,2025-11-04
ACT004808,OPP01988,meeting_online,2025-11-09
ACT004809,OPP01988,meeting_f2f,2025-10-27
ACT004810,OPP01989,call,2025-09-27
ACT004811,OPP01990,meeting_f2f,2025-11-16
ACT004812,OPP01990,call,2025-10-10
ACT004813,OPP01991,call,2025-10-10
ACT004814,OPP01991,meeting_online,2025-10-16
ACT004815,OPP01991,call,2025-10-25
ACT004816,OPP01992,linkedin,2025-10-29
ACT004817,OPP01993,meeting_f2f,2025-11-13
ACT004818,OPP01993,linkedin,2025-12-23
ACT004819,OPP01993,call,2025-12-09
ACT004820,OPP01993,meeting_online,2026-01-14
ACT004821,OPP01993,call,2025-09-29
ACT004822,OPP01993,call,2026-02-02
ACT004823,OPP01995,call,2025-11-24
ACT004824,OPP01995,call,2025-12-05
ACT004825,OPP01995,meeting_online,2025-10-08
ACT004826,OPP01995,meeting_f2f,2025-10-26
ACT004827,OPP01996,call,2025-10-31
ACT004828,OPP01996,call,2025-11-01
ACT004829,OPP01996,linkedin,2025-10-27
ACT004830,OPP01998,call,2025-10-09
ACT004831,OPP01998,call,2025-10-29
ACT004832,OPP01998,meeting_online,2025-12-22
ACT004833,OPP01999,linkedin,2025-11-25
ACT004834,OPP02000,call,2025-11-10
ACT004835,OPP02001,linkedin,2025-11-06
ACT004836,OPP02002,meeting_online,2025-10-16
ACT004837,OPP02004,call,2025-10-19
ACT004838,OPP02006,meeting_f2f,2025-10-07
ACT004839,OPP02007,meeting_online,2025-09-28
ACT004840,OPP02008,meeting_online,2025-09-22
ACT004841,OPP02008,call,2025-10-20
ACT004842,OPP02008,call,2025-11-26
ACT004843,OPP02008,call,2025-09-29
ACT004844,OPP02009,call,2025-11-11
ACT004845,OPP02010,call,2025-09-30
ACT004846,OPP02010,call,2025-09-17
ACT004847,OPP02011,meeting_f2f,2025-12-03
ACT004848,OPP02011,meeting_online,2025-10-25
ACT004849,OPP02011,call,2025-11-09
ACT004850,OPP02012,linkedin,2025-10-17
ACT004851,OPP02012,meeting_online,2025-12-19
ACT004852,OPP02012,meeting_online,2025-09-21
ACT004853,OPP02013,meeting_online,2025-10-16
ACT004854,OPP02014,meeting_online,2025-09-12
ACT004855,OPP02014,meeting_online,2025-09-10
ACT004856,OPP02015,meeting_online,2025-10-11
ACT004857,OPP02015,meeting_online,2025-10-31
ACT004858,OPP02015,meeting_online,2025-10-09
ACT004859,OPP02015,call,2025-11-09
ACT004860,OPP02016,call,2025-11-09
ACT004861,OPP02016,call,2025-11-05
ACT004862,OPP02016,call,2025-10-24
ACT004863,OPP02016,linkedin,2025-09-09
ACT004864,OPP02016,call,2025-10-04
ACT004865,OPP02017,meeting_f2f,2025-12-23
ACT004866,OPP02018,,2025-09-30
ACT004867,OPP02018,call,2025-11-16
ACT004868,OPP02019,meeting_online,2025-09-29
ACT004869,OPP02019,call,2025-10-25
ACT004870,OPP02019,call,2025-10-13
ACT004871,OPP02020,meeting_online,2025-11-24
ACT004872,OPP02020,meeting_f2f,2025-09-26
ACT004873,OPP02021,call,2025-10-16
ACT004874,OPP02021,meeting_online,2025-11-17
ACT004875,OPP02022,meeting_online,2025-10-15
ACT004876,OPP02022,meeting_f2f,2025-10-25
ACT004877,OPP02022,meeting_f2f,2025-09-23
ACT004878,OPP02023,meeting_online,2025-10-20
ACT004879,OPP02023,linkedin,2026-01-06
ACT004880,OPP02023,linkedin,2025-12-13
ACT004881,OPP02024,call,2025-10-22
ACT004882,OPP02024,meeting_f2f,2025-11-06
ACT004883,OPP02024,meeting_f2f,2025-10-07
ACT004884,OPP02024,meeting_online,2025-10-29
ACT004885,OPP02025,call,2025-09-20
ACT004886,OPP02026,call,2025-10-08
ACT004887,OPP02027,meeting_online,2025-09-20
ACT004888,OPP02027,call,2025-12-02
ACT004889,OPP02027,meeting_f2f,2025-11-20
ACT004890,OPP02027,call,2025-09-22
ACT004891,OPP02027,linkedin,2025-10-26
ACT004892,OPP02029,call,2025-10-21
ACT004893,OPP02029,call,2025-09-10
ACT004894,OPP02030,call,2025-10-28
ACT004895,OPP02030,linkedin,2025-11-07
ACT004896,OPP02031,meeting_f2f,2025-11-13
ACT004897,OPP02031,linkedin,2025-10-04
ACT004898,OPP02032,call,2025-10-03
ACT004899,OPP02032,call,2025-09-25
ACT004900,OPP02033,linkedin,2025-10-05
ACT004901,OPP02033,call,2025-09-21
ACT004902,OPP02034,meeting_online,2025-10-15
ACT004903,OPP02034,meeting_online,2025-09-28
ACT004904,OPP02034,meeting_online,2025-10-05
ACT004905,OPP02035,call,2025-10-21
ACT004906,OPP02035,call,2025-09-15
ACT004907,OPP02035,meeting_f2f,2025-10-18
ACT004908,OPP02035,call,2025-10-15
ACT004909,OPP02036,call,2025-10-03
ACT004910,OPP02036,call,2025-11-25
ACT004911,OPP02036,call,2025-11-12
ACT004912,OPP02037,call,2025-09-04
ACT004913,OPP02037,call,2025-10-01
ACT004914,OPP02037,meeting_f2f,2025-09-09
ACT004915,OPP02038,call,2025-10-10
ACT004916,OPP02038,meeting_online,2025-10-08
ACT004917,OPP02039,call,2025-09-27
ACT004918,OPP02039,,2025-10-20
ACT004919,OPP02039,call,2025-10-09
ACT004920,OPP02040,call,2025-09-14
ACT004921,OPP02040,call,2025-09-17
ACT004922,OPP02040,call,2025-09-09
ACT004923,OPP02040,call,2025-09-07
ACT004924,OPP02040,meeting_f2f,2025-09-15
ACT004925,OPP02040,call,2025-09-09
ACT004926,OPP02041,call,2026-01-12
ACT004927,OPP02041,linkedin,2026-01-27
ACT004928,OPP02041,call,2025-12-30
ACT004929,OPP02043,meeting_f2f,2025-11-29
ACT004930,OPP02043,linkedin,2025-11-13
ACT004931,OPP02043,meeting_online,2025-12-26
ACT004932,OPP02043,call,2025-11-26
ACT004933,OPP02043,linkedin,2025-11-24
ACT004934,OPP02043,call,2025-11-03
ACT004935,OPP02044,linkedin,2025-11-21
ACT004936,OPP02044,call,2025-10-31
ACT004937,OPP02044,call,2025-12-23
ACT004938,OPP02045,call,2025-11-11
ACT004939,OPP02046,call,2025-11-17
ACT004940,OPP02046,call,2025-11-13
ACT004941,OPP02046,linkedin,2025-11-03
ACT004942,OPP02047,meeting_f2f,2025-10-13
ACT004943,OPP02047,call,2025-11-19
ACT004944,OPP02047,call,2025-12-15
ACT004945,OPP02047,call,2025-12-08
ACT004946,OPP02047,call,2025-11-30
ACT004947,OPP02047,call,2025-11-12
ACT004948,OPP02049,linkedin,2025-10-24
ACT004949,OPP02049,call,2025-12-18
ACT004950,OPP02049,call,2025-12-04
ACT004951,OPP02049,meeting_f2f,2025-11-16
ACT004952,OPP02050,meeting_online,2025-11-10
ACT004953,OPP02050,call,2025-12-05
ACT004954,OPP02050,meeting_online,2025-10-17
ACT004955,OPP02051,meeting_f2f,2025-12-13
ACT004956,OPP02051,call,2025-11-27
ACT004957,OPP02052,call,2025-11-15
ACT004958,OPP02052,call,2025-12-07
ACT004959,OPP02052,call,2025-12-01
ACT004960,OPP02053,call,2025-10-19
ACT004961,OPP02053,call,2025-10-17
ACT004962,OPP02053,meeting_online,2025-11-08
ACT004963,OPP02054,meeting_online,2025-12-18
ACT004964,OPP02055,meeting_online,2025-12-01
ACT004965,OPP02055,meeting_online,2025-11-07
ACT004966,OPP02056,meeting_online,2025-12-26
ACT004967,OPP02056,linkedin,2025-12-12
ACT004968,OPP02056,call,2026-01-08
ACT004969,OPP02057,meeting_f2f,2025-10-30
ACT004970,OPP02057,meeting_f2f,2025-10-12
ACT004971,OPP02057,meeting_f2f,2025-10-16
ACT004972,OPP02057,call,2025-11-16
ACT004973,OPP02058,call,2025-11-28
ACT004974,OPP02058,meeting_f2f,2025-12-03
ACT004975,OPP02058,linkedin,2025-10-05
ACT004976,OPP02059,call,2025-10-19
ACT004977,OPP02060,linkedin,2026-01-08
ACT004978,OPP02061,meeting_online,2025-11-18
ACT004979,OPP02064,call,2025-11-06
ACT004980,OPP02064,call,2025-10-19
ACT004981,OPP02064,call,2025-11-19
ACT004982,OPP02064,call,2025-11-21
ACT004983,OPP02065,meeting_online,2025-12-25
ACT004984,OPP02065,call,2025-12-13
ACT004985,OPP02066,linkedin,2025-11-14
ACT004986,OPP02066,meeting_online,2025-11-16
ACT004987,OPP02066,meeting_f2f,2025-10-18
ACT004988,OPP02066,meeting_f2f,2025-11-03
ACT004989,OPP02067,call,2025-12-26
ACT004990,OPP02067,meeting_online,2025-11-07
ACT004991,OPP02068,call,2025-11-16
ACT004992,OPP02068,call,2025-12-11
ACT004993,OPP02068,call,2025-11-27
ACT004994,OPP02070,call,2025-10-27
ACT004995,OPP02070,call,2025-11-26
ACT004996,OPP02070,call,2025-11-19
ACT004997,OPP02070,meeting_f2f,2025-11-19
ACT004998,OPP02070,call,2025-11-09
ACT004999,OPP02071,call,2025-11-22
ACT005000,OPP02071,call,2025-10-24
ACT005001,OPP02071,call,2025-10-28
ACT005002,OPP02071,meeting_online,2025-10-20
ACT005003,OPP02072,linkedin,2025-12-15
ACT005004,OPP02072,call,2025-12-09
ACT005005,OPP02072,call,2025-11-12
ACT005006,OPP02073,meeting_online,2025-11-25
ACT005007,OPP02074,call,2026-02-09
ACT005008,OPP02074,linkedin,2025-11-24
ACT005009,OPP02074,call,2025-12-23
ACT005010,OPP02074,meeting_online,2025-12-13
ACT005011,OPP02074,meeting_f2f,2026-01-21
ACT005012,OPP02075,call,2025-11-10
ACT005013,OPP02075,call,2025-12-19
ACT005014,OPP02075,call,2025-12-07
ACT005015,OPP02075,call,2025-12-13
ACT005016,OPP02075,linkedin,2025-10-31
ACT005017,OPP02076,call,2025-10-19
ACT005018,OPP02076,linkedin,2025-11-02
ACT005019,OPP02076,meeting_f2f,2025-10-28
ACT005020,OPP02076,call,2025-11-02
ACT005021,OPP02077,call,2025-11-17
ACT005022,OPP02077,call,2025-10-21
ACT005023,OPP02077,linkedin,2025-11-19
ACT005024,OPP02078,call,2025-12-06
ACT005025,OPP02078,call,2026-01-03
ACT005026,OPP02078,meeting_f2f,2025-11-13
ACT005027,OPP02079,meeting_f2f,2025-11-26
ACT005028,OPP02079,meeting_f2f,2025-11-15
ACT005029,OPP02079,call,2025-11-02
ACT005030,OPP02080,meeting_online,2025-11-14
ACT005031,OPP02080,call,2025-10-22
ACT005032,OPP02081,call,2026-01-13
ACT005033,OPP02081,meeting_f2f,2025-11-22
ACT005034,OPP02081,call,2026-01-01
ACT005035,OPP02081,meeting_online,2025-10-28
ACT005036,OPP02081,meeting_online,2025-12-08
ACT005037,OPP02082,meeting_online,2025-11-02
ACT005038,OPP02082,call,2025-10-10
ACT005039,OPP02082,call,2025-10-14
ACT005040,OPP02083,meeting_online,2025-12-12
ACT005041,OPP02083,meeting_online,2025-12-12
ACT005042,OPP02083,meeting_f2f,2025-12-11
ACT005043,OPP02084,meeting_online,2025-10-26
ACT005044,OPP02084,call,2025-11-15
ACT005045,OPP02084,call,2025-11-18
ACT005046,OPP02084,call,2025-11-29
ACT005047,OPP02085,meeting_online,2025-11-10
ACT005048,OPP02086,call,2025-12-30
ACT005049,OPP02086,meeting_f2f,2025-12-14
ACT005050,OPP02086,meeting_online,2025-11-23
ACT005051,OPP02087,call,2025-10-17
ACT005052,OPP02087,call,2025-11-12
ACT005053,OPP02087,call,2025-12-08
ACT005054,OPP02087,call,2025-12-27
ACT005055,OPP02088,meeting_f2f,2025-11-15
ACT005056,OPP02088,call,2025-11-05
ACT005057,OPP02088,linkedin,2025-12-13
ACT005058,OPP02091,meeting_f2f,2025-11-11
ACT005059,OPP02091,call,2025-11-02
ACT005060,OPP02091,call,2025-11-01
ACT005061,OPP02091,meeting_online,2025-11-13
ACT005062,OPP02091,meeting_f2f,2025-11-29
ACT005063,OPP02092,meeting_online,2025-11-29
ACT005064,OPP02092,meeting_online,2025-10-31
ACT005065,OPP02093,meeting_online,2025-11-11
ACT005066,OPP02093,call,2025-11-05
ACT005067,OPP02094,call,2025-12-01
ACT005068,OPP02094,call,2025-11-02
ACT005069,OPP02094,call,2025-12-02
ACT005070,OPP02095,call,2025-10-06
ACT005071,OPP02095,linkedin,2025-10-11
ACT005072,OPP02096,call,2025-11-21
ACT005073,OPP02096,call,2025-11-14
ACT005074,OPP02097,linkedin,2025-12-01
ACT005075,OPP02097,call,2025-12-24
ACT005076,OPP02098,meeting_online,2025-10-23
ACT005077,OPP02099,call,2025-11-04
ACT005078,OPP02099,meeting_online,2025-11-01
ACT005079,OPP02099,call,2025-11-09
ACT005080,OPP02100,meeting_online,2025-11-11
ACT005081,OPP02100,call,2025-11-13
ACT005082,OPP02100,call,2025-10-23
ACT005083,OPP02100,call,2025-10-21
ACT005084,OPP02100,call,2025-10-15
ACT005085,OPP02101,meeting_online,2025-11-14
ACT005086,OPP02102,meeting_online,2025-10-27
ACT005087,OPP02103,linkedin,2025-11-28
ACT005088,OPP02103,meeting_online,2025-10-29
ACT005089,OPP02103,call,2025-11-25
ACT005090,OPP02104,linkedin,2026-01-12
ACT005091,OPP02104,call,2025-11-04
ACT005092,OPP02104,call,2025-12-13
ACT005093,OPP02105,call,2025-11-09
ACT005094,OPP02105,meeting_f2f,2025-11-09
ACT005095,OPP02105,call,2025-10-31
ACT005096,OPP02107,meeting_online,2025-12-06
ACT005097,OPP02107,call,2025-11-23
ACT005098,OPP02107,call,2025-11-21
ACT005099,OPP02107,call,2025-12-24
ACT005100,OPP02108,call,2025-11-21
ACT005101,OPP02108,call,2025-12-21
ACT005102,OPP02109,call,2025-12-13
ACT005103,OPP02109,call,2025-12-17
ACT005104,OPP02109,meeting_f2f,2025-10-12
ACT005105,OPP02109,linkedin,2025-11-13
ACT005106,OPP02109,meeting_online,2025-11-27
ACT005107,OPP02109,meeting_f2f,2025-11-18
ACT005108,OPP02110,call,2025-10-30
ACT005109,OPP02110,,2025-12-04
ACT005110,OPP02110,call,2025-11-20
ACT005111,OPP02110,call,2025-12-25
ACT005112,OPP02111,call,2026-01-04
ACT005113,OPP02111,call,2025-12-17
ACT005114,OPP02112,linkedin,2025-12-02
ACT005115,OPP02112,call,2026-01-20
ACT005116,OPP02113,meeting_online,2025-12-10
ACT005117,OPP02113,call,2025-12-25
ACT005118,OPP02113,call,2026-01-06
ACT005119,OPP02113,meeting_f2f,2026-01-10
ACT005120,OPP02113,call,2026-01-13
ACT005121,OPP02113,call,2025-12-31
ACT005122,OPP02114,meeting_online,2025-11-05
ACT005123,OPP02114,call,2025-12-08
ACT005124,OPP02115,meeting_online,2025-11-04
ACT005125,OPP02115,meeting_online,2025-10-31
ACT005126,OPP02115,call,2025-11-23
ACT005127,OPP02115,call,2025-12-30
ACT005128,OPP02115,meeting_online,2025-10-23
ACT005129,OPP02115,call,2025-12-10
ACT005130,OPP02116,linkedin,2025-12-02
ACT005131,OPP02116,meeting_online,2025-12-19
ACT005132,OPP02116,linkedin,2026-01-11
ACT005133,OPP02117,call,2025-11-06
ACT005134,OPP02117,meeting_online,2025-11-19
ACT005135,OPP02118,call,2025-11-15
ACT005136,OPP02118,meeting_f2f,2025-11-05
ACT005137,OPP02119,call,2025-11-09
ACT005138,OPP02119,call,2025-11-10
ACT005139,OPP02119,call,2025-11-03
ACT005140,OPP02119,call,2025-10-30
ACT005141,OPP02120,meeting_online,2025-11-10
ACT005142,OPP02120,call,2025-10-25
ACT005143,OPP02120,meeting_online,2025-10-27
ACT005144,OPP02120,meeting_f2f,2025-10-23
ACT005145,OPP02121,call,2025-10-23
ACT005146,OPP02121,meeting_online,2025-10-21
ACT005147,OPP02121,call,2025-10-15
ACT005148,OPP02121,call,2025-10-16
ACT005149,OPP02121,call,2025-10-19
ACT005150,OPP02121,linkedin,2025-10-16
ACT005151,OPP02122,meeting_online,2025-10-09
ACT005152,OPP02122,linkedin,2025-10-08
ACT005153,OPP02122,call,2025-10-13
ACT005154,OPP02122,call,2025-10-13
ACT005155,OPP02123,call,2025-10-14
ACT005156,OPP02123,meeting_online,2025-10-26
ACT005157,OPP02123,call,2025-11-23
ACT005158,OPP02123,meeting_online,2026-01-07
ACT005159,OPP02124,meeting_f2f,2025-12-13
ACT005160,OPP02124,meeting_online,2025-12-13
ACT005161,OPP02124,call,2025-10-25
ACT005162,OPP02124,call,2025-10-07
ACT005163,OPP02124,linkedin,2025-11-26
ACT005164,OPP02124,call,2025-12-10
ACT005165,OPP02125,call,2025-11-08
ACT005166,OPP02125,call,2025-11-07
ACT005167,OPP02125,meeting_online,2025-11-14
ACT005168,OPP02125,meeting_f2f,2025-10-23
ACT005169,OPP02126,meeting_online,2025-12-05
ACT005170,OPP02127,meeting_f2f,2025-10-21
ACT005171,OPP02127,meeting_f2f,2025-11-17
ACT005172,OPP02127,call,2025-10-10
ACT005173,OPP02127,meeting_online,2025-10-30
ACT005174,OPP02128,linkedin,2025-10-11
ACT005175,OPP02128,call,2025-10-27
ACT005176,OPP02128,meeting_online,2025-11-02
ACT005177,OPP02129,meeting_online,2025-12-02
ACT005178,OPP02129,call,2025-11-13
ACT005179,OPP02129,linkedin,2025-10-21
ACT005180,OPP02129,meeting_online,2025-12-01
ACT005181,OPP02129,call,2025-11-13
ACT005182,OPP02129,meeting_online,2025-12-07
ACT005183,OPP02130,call,2026-01-30
ACT005184,OPP02130,meeting_online,2025-12-28
ACT005185,OPP02131,meeting_f2f,2025-10-21
ACT005186,OPP02131,meeting_f2f,2025-12-30
ACT005187,OPP02131,call,2025-11-20
ACT005188,OPP02131,meeting_online,2025-12-12
ACT005189,OPP02132,call,2025-12-09
ACT005190,OPP02132,call,2025-11-04
ACT005191,OPP02132,call,2025-12-27
ACT005192,OPP02132,call,2025-12-12
ACT005193,OPP02132,linkedin,2025-11-07
ACT005194,OPP02132,call,2025-11-27
ACT005195,OPP02133,call,2025-11-04
ACT005196,OPP02133,meeting_f2f,2025-11-16
ACT005197,OPP02133,linkedin,2025-11-14
ACT005198,OPP02133,call,2025-10-18
ACT005199,OPP02133,call,2025-10-28
ACT005200,OPP02134,linkedin,2026-01-18
ACT005201,OPP02134,call,2025-11-20
ACT005202,OPP02134,linkedin,2025-12-26
ACT005203,OPP02134,call,2025-12-13
ACT005204,OPP02134,meeting_f2f,2025-11-02
ACT005205,OPP02134,meeting_online,2025-11-04
ACT005206,OPP02135,call,2025-12-10
ACT005207,OPP02137,meeting_online,2026-01-04
ACT005208,OPP02138,call,2025-10-31
ACT005209,OPP02138,call,2026-02-03
ACT005210,OPP02139,meeting_online,2025-10-30
ACT005211,OPP02139,linkedin,2025-10-23
ACT005212,OPP02141,meeting_online,2026-01-05
ACT005213,OPP02142,,2025-10-22
ACT005214,OPP02142,meeting_f2f,2025-11-13
ACT005215,OPP02142,call,2025-10-10
ACT005216,OPP02142,meeting_online,2025-10-19
ACT005217,OPP02142,meeting_online,2025-11-16
ACT005218,OPP02142,call,2025-10-17
ACT005219,OPP02143,meeting_f2f,2025-10-25
ACT005220,OPP02144,call,2025-11-04
ACT005221,OPP02144,call,2025-11-14
ACT005222,OPP02144,call,2025-11-13
ACT005223,OPP02145,call,2025-11-03
ACT005224,OPP02145,meeting_online,2026-01-28
ACT005225,OPP02145,call,2025-11-16
ACT005226,OPP02145,linkedin,2025-12-27
ACT005227,OPP02145,call,2026-01-03
ACT005228,OPP02146,call,2025-10-20
ACT005229,OPP02146,meeting_online,2025-10-18
ACT005230,OPP02146,meeting_online,2025-10-20
ACT005231,OPP02146,meeting_f2f,2025-10-31
ACT005232,OPP02147,linkedin,2025-12-27
ACT005233,OPP02148,linkedin,2025-12-08
ACT005234,OPP02148,call,2025-11-15
ACT005235,OPP02148,meeting_online,2025-12-10
ACT005236,OPP02148,meeting_f2f,2025-11-03
ACT005237,OPP02149,meeting_f2f,2025-09-21
ACT005238,OPP02150,call,2025-12-01
ACT005239,OPP02150,meeting_f2f,2025-11-19
ACT005240,OPP02150,call,2025-10-10
ACT005241,OPP02151,call,2025-10-16
ACT005242,OPP02152,linkedin,2025-11-07
ACT005243,OPP02153,call,2025-12-11
ACT005244,OPP02153,linkedin,2025-10-14
ACT005245,OPP02153,call,2025-12-11
ACT005246,OPP02154,call,2025-12-08
