opportunity_id,created_date,closed_date,arr,status,salesperson_id,source,type,account_id
OPP02203,2025-10-01,2025-10-23,21000,created,SP005,event,upsell,ACC0063
OPP02204,2025-10-15,2025-11-11,27500,won,SP006,cold prospection,new business,ACC0104
OPP02205,2025-10-08,2025-12-13,17000,lost,SP004,cold prospection,new business,ACC0009
OPP02206,2025-10-23,2025-10-15,10500,lost,SP005,referral,new business,ACC0050
OPP02207,2025-10-08,2025-10-30,10000,won,SP004,cold prospection,new business,ACC0113
OPP02208,15/10/2025,19/12/2025,21500,won,SP005,cold prospection,new business,ACC0113
OPP02209,27/10/2025,22/03/2026,21000,qualified,SP006,cold prospection,new business,ACC0078
OPP02210,2025-10-10,2025-11-11,16500,created,SP006,cold prospection,new business,ACC0030
OPP02211,2025-10-01,2025-11-27,23000,won,SP006,cold prospection,new business,ACC0033
OPP02212,2025-10-26,2026-01-10,5500,qualified,SP006,marketing,new business,ACC0060
OPP02213,2025-10-04,2026-02-13,26000,qualified,SP005,marketing,new business,ACC0098
OPP02214,2025-10-24,2025-12-02,8000,created,SP006,marketing,new business,ACC0076
OPP02216,2025-10-03,2025-11-20,8000,created,SP006,referral,new business,ACC0051
OPP02217,2025-10-07,2026-02-06,39000,created,SP005,marketing,new business,ACC0081
OPP02218,2025-10-09,2025-11-08,88500,lost,SP004,cold prospection,upsell,ACC0009
OPP02219,2025-10-16,2025-12-11,24000,qualified,SP004,cold prospection,new business,ACC0035
OPP02220,2025-10-15,2025-12-11,0,won,SP005,referral,upsell,ACC0083
OPP02221,2025-10-09,2026-03-08,22000,qualified,SP006,marketing,new business,ACC0078
OPP02222,2025-10-17,2026-01-10,26000,won,SP004,cold prospection,new business,ACC0088
OPP02223,2025-10-20,2025-12-24,13500,lost,SP004,cold prospection,new business,ACC0035
OPP02224,2025-10-17,2025-12-17,43000,lost,SP005,marketing,new business,ACC0063
OPP02225,2025-10-26,2026-01-15,18000,lost,SP005,event,new business,ACC0018
OPP02226,2025-10-29,2025-11-20,21000,lost,SP004,marketing,new business,ACC0060
OPP02227,2025-10-14,2025-12-30,19000,qualified,SP006,marketing,new business,ACC0051
OPP02228,2025-10-31,2025-11-17,20000,lost,SP006,event,new business,ACC0016
OPP02229,2025-10-05,2025-11-26,23000,lost,SP007,cold prospection,upsell,ACC0058
OPP02230,2025-10-08,2025-12-07,17000,lost,SP007,cold prospection,new business,ACC0058
OPP02231,2025-10-28,2026-02-27,19000,created,SP007,cold prospection,new business,ACC0032
OPP02232,2025-10-13,2026-02-11,36500,created,SP007,marketing,new business,ACC0015
OPP02233,2025-10-29,2026-01-29,40000,lost,SP007,cold prospection,new business,ACC0103
OPP02234,2025-10-16,2026-02-20,45500,created,SP007,event,new business,ACC_MISSING_09
OPP02235,2025-10-12,2025-12-10,17500,created,SP007,marketing,new business,ACC0005
OPP02237,16/10/2025,06/02/2026,17500,qualified,SP007,marketing,new business,ACC0031
OPP02238,2025-10-05,2025-11-17,25000,won,SP007,event,new business,ACC0055
OPP02239,2025-10-17,2025-12-02,45500,won,SP007,event,new business,ACC0058
OPP02240,2025-10-22,2026-01-22,42000,qualified,SP007,cold prospection,new business,ACC0093
OPP02241,2025-10-23,2025-12-02,26500,lost,SP007,event,upsell,ACC0049
OPP02242,2025-10-22,2025-11-30,22500,created,SP007,cold prospection,new business,ACC0022
OPP02243,2025-10-29,2026-01-14,6500,created,SP007,cold prospection,new business,ACC0019
OPP02244,2025-10-11,2025-12-31,16000,created,SP007,marketing,new business,ACC0065
OPP02245,2025-10-31,2026-01-19,37000,created,SP007,cold prospection,new business,ACC0093
OPP02246,2025-10-12,2026-02-18,34000,created,SP007,event,new business,ACC0005
OPP02247,2025-10-15,2025-12-05,41000,won,SP007,event,new business,ACC0103
OPP02248,2025-10-24,2026-02-17,22000,created,SP007,cold prospection,new business,ACC0092
OPP02249,2025-10-26,2026-01-31,32500,qualified,SP007,cold prospection,new business,ACC0031
OPP02250,2025-10-05,2025-11-19,21500,won,SP007,event,upsell,ACC0062
OPP02251,2025-10-14,2025-12-19,34500,created,SP007,cold prospection,upsell,ACC0102
OPP02252,2025-10-01,2025-12-14,39000,lost,SP007,cold prospection,new business,ACC0058
OPP02253,2025-10-22,2026-02-01,44500,qualified,SP007,marketing,new business,ACC0062
OPP02255,2025-10-25,2025-11-16,5500,created,SP007,event,new business,ACC0005
OPP02256,2025-10-16,2026-01-11,56500,lost,SP007,referral,new business,ACC0055
OPP02257,2025-10-27,2026-02-07,20000,created,SP007,marketing,upsell,ACC0055
OPP02258,2025-10-19,2026-01-14,10000,created,SP007,event,new business,ACC0041
OPP02259,2025-10-08,2025-11-21,46500,qualified,SP007,event,new business,ACC0001
OPP02260,2025-10-18,2026-02-23,25500,qualified,SP007,cold prospection,new business,ACC0001
OPP02261,20/10/2025,26/11/2025,55500,lost,SP007,marketing,new business,ACC0058
OPP02262,2025-10-25,2026-01-02,29500,created,SP007,marketing,new business,ACC0118
OPP02263,2025-10-07,2025-12-23,43000,qualified,SP007,cold prospection,upsell,ACC0092
OPP02264,2025-10-05,2026-01-08,14500,won,SP007,cold prospection,new business,ACC0021
OPP02266,2025-10-23,2025-11-17,36000,lost,SP007,cold prospection,upsell,ACC0006
OPP02267,2025-10-08,2025-11-21,25500,lost,SP007,cold prospection,upsell,ACC0102
OPP02268,2025-10-15,2026-03-05,34000,qualified,SP007,cold prospection,new business,ACC0015
OPP02269,2025-10-22,2026-02-19,5000,created,SP007,event,new business,ACC0103
OPP02270,2025-10-18,2026-01-25,31500,created,SP007,cold prospection,upsell,ACC0100
OPP02271,2025-10-03,2026-01-12,18000,qualified,SP007,marketing,new business,ACC0019
OPP02272,2025-10-30,2026-01-22,14500,qualified,SP007,event,new business,ACC0001
OPP02273,2025-10-25,2026-02-01,9500,created,SP007,event,upsell,ACC0022
OPP02274,2025-10-03,2025-12-15,57000,won,SP007,marketing,new business,ACC0106
OPP02275,2025-10-11,2025-10-25,22000,lost,SP007,cold prospection,new business,ACC0022
OPP02276,2025-10-12,2026-01-13,72000,lost,SP007,event,new business,ACC0092
OPP02277,2025-10-01,2025-11-22,24000,qualified,SP007,marketing,new business,ACC0118
OPP02278,2025-10-04,2026-01-17,12000,qualified,SP007,marketing,new business,ACC0058
OPP02280,2025-10-31,2025-11-27,61000,lost,SP007,event,new business,ACC0092
OPP02281,2025-10-05,2025-10-24,28500,lost,SP007,cold prospection,upsell,ACC0037
OPP02282,2025-10-16,2025-11-07,9500,created,SP007,cold prospection,new business,ACC0100
OPP02283,2025-10-03,2025-10-25,34000,won,SP007,cold prospection,new business,ACC0062
OPP02284,2025-10-09,2025-11-11,41000,lost,SP007,marketing,new business,ACC0037
OPP02285,2025-10-03,2026-02-07,45000,created,SP007,referral,new business,ACC0005
OPP02286,2025-10-03,2025-10-25,69000,won,SP007,event,upsell,ACC0064
OPP02287,2025-10-02 00:00:00,2025-12-03 00:00:00,13500,created,SP007,cold prospection,new business,ACC0049
OPP02288,2025-10-31,2025-11-15,15000,lost,SP007,cold prospection,new business,ACC0015
OPP02289,2025-10-18,2026-01-17,21000,created,SP007,cold prospection,new business,ACC0031
OPP02290,2025-10-06,2026-02-11,20500,qualified,SP009,referral,new business,ACC_MISSING_06
OPP02291,2025-10-28,2026-01-22,18000,created,SP009,event,new business,ACC0115
OPP02292,2025-10-27,2025-12-08,15500,qualified,SP009,cold prospection,new business,ACC0116
OPP02293,2025-10-27,2026-01-30,11000,created,SP008,cold prospection,new business,ACC0111
OPP02294,2025-10-20,2026-01-25,8000,created,SP009,cold prospection,upsell,ACC0115
OPP02295,2025-10-07,2026-02-23,15500,qualified,SP008,marketing,new business,ACC0073
OPP02296,2025-10-05,2025-10-20,11000,lost,SP009,marketing,new business,ACC0077
OPP02297,2025-10-05,2025-12-27,29500,lost,SP009,cold prospection,new business,ACC0084
OPP02298,2025-10-04,2025-11-19,20000,created,SP009,marketing,new business,ACC0115
OPP02299,2025-10-04,2025-12-01,6500,lost,SP008,marketing,new business,ACC0111
OPP02300,2025-10-15,2025-12-19,5500,created,SP009,referral,new business,ACC0073
OPP02302,2025-10-15,2025-11-01,12500,lost,SP009,marketing,new business,ACC0007
OPP02303,2025-10-07,2025-11-04,17000,lost,SP008,cold prospection,new business,ACC0054
OPP02304,2025-10-25,2026-01-10,7500,lost,SP010,marketing,new business,ACC0110
OPP02305,2025-10-10,2026-02-17,10000,created,SP010,cold prospection,new business,ACC0110
OPP02306,2025-10-06,2025-11-27,12500,qualified,SP010,marketing,new business,ACC0072
OPP02307,2025-10-08,2025-12-14,7500,created,SP010,cold prospection,new business,ACC0034
OPP02308,2025-10-22,2026-01-22,16500,created,SP010,referral,new business,ACC0099
OPP02309,2025/10/09,2025/12/25,12500,won,SP010,referral,new business,ACC0061
OPP02310,2025-10-11,2025-11-24,7000,created,SP010,event,new business,ACC0097
OPP02311,2025-10-14,2026-02-06,36500,qualified,SP010,marketing,upsell,ACC0087
OPP02312,2025-10-19,2026-02-10,27500,qualified,SP010,cold prospection,new business,ACC0034
OPP02313,2025-10-11,2025-12-28,8500,won,SP010,cold prospection,new business,ACC0110
OPP02314,2025-10-31,2025-12-07,14000,created,SP010,cold prospection,upsell,ACC0034
OPP02315,2025-10-14,2026-01-02,26500,won,SP010,cold prospection,new business,ACC0034
OPP02316,2025-11-24,2026-01-02,5500,qualified,SP001,cold prospection,upsell,ACC0028
OPP02317,2025-11-09,2025-12-15,7000,lost,SP003,referral,new business,ACC0091
OPP02319,2025-11-25,2026-02-03,21000,qualified,SP001,marketing,new business,ACC0004
OPP02320,2025-11-01,2025-12-23,15000,lost,SP002,marketing,new business,ACC0028
OPP02321,2025-11-08,2026-02-25,10000,created,SP003,marketing,new business,ACC0045
OPP02322,2025-11-23,2026-02-21,15500,won,SP001,marketing,new business,ACC0003
OPP02323,2025-11-07,2025-12-02,12500,created,SP001,cold prospection,new business,ACC0024
OPP02324,2025-11-05,2026-01-21,3500,created,SP002,cold prospection,new business,ACC0071
OPP02326,2025-11-05,2025-12-05,24500,lost,SP003,cold prospection,new business,ACC0010
OPP02327,2025-11-12,2026-03-19,9500,created,SP001,event,new business,ACC0086
OPP02328,2025-11-07,2026-02-05,10000,qualified,SP001,cold prospection,upsell,ACC0020
OPP02329,17/11/2025,02/02/2026,5500,lost,SP003,referral,upsell,ACC0089
OPP02330,2025-11-29,2025-12-29,17000,lost,SP003,marketing,upsell,ACC0052
OPP02331,2025-11-22,2026-01-25,18000,lost,SP003,event,new business,ACC0028
OPP02332,2025-11-15,2026-01-01,11000,created,SP002,event,upsell,ACC0048
OPP02333,2025-11-07,2026-02-18,21500,qualified,SP002,marketing,new business,ACC0046
OPP02334,2025-11-26,2026-01-04,11000,lost,SP003,marketing,new business,ACC0017
OPP02335,2025-11-28,2026-03-26,16500,qualified,SP001,cold prospection,new business,ACC0089
OPP02336,2025-11-17,2025-12-13,7500,lost,SP001,cold prospection,new business,ACC0086
OPP02338,2025-11-17,2026-01-18,8000,created,SP003,cold prospection,upsell,ACC0011
OPP02339,2025-11-16,2025-12-24,14500,lost,SP001,cold prospection,new business,ACC0017
OPP02340,2025-11-05,2026-02-25,7500,created,SP003,event,new business,ACC0070
OPP02341,2025-11-15,2026-03-23,7000,created,SP001,cold prospection,new business,ACC0114
OPP02342,2025-11-01,2026-03-04,15500,created,SP003,cold prospection,new business,ACC0117
OPP02343,2025-11-24,2026-03-12,5000,created,SP003,cold prospection,upsell,ACC0091
OPP02345,2025-11-05,2025-12-24,34500,qualified,SP002,cold prospection,new business,ACC0048
OPP02346,2025-11-10,2026-03-14,13500,created,SP002,marketing,new business,ACC0024
OPP02347,2025-11-10,2025-11-29,6500,lost,SP002,event,new business,ACC0082
OPP02348,2025-11-10,2025-12-30,19000,lost,SP003,cold prospection,new business,ACC0101
OPP02349,2025-11-14,2025-12-10,4000,created,SP002,cold prospection,new business,ACC0003
OPP02350,2025-11-12,2026-03-04,10000,created,SP003,cold prospection,new business,ACC0052
OPP02351,2025-11-19,2026-04-05,12500,qualified,SP001,cold prospection,new business,ACC0043
OPP02352,2025-11-22,2026-01-02,9000,created,SP001,cold prospection,new business,ACC0057
OPP02353,2025-11-23,2026-02-18,6500,qualified,SP001,event,new business,ACC0105
OPP02354,2025-11-18,2025-12-25,9000,qualified,SP002,referral,upsell,ACC0101
OPP02355,2025-11-28,2025-12-25,4500,created,SP003,cold prospection,new business,ACC0026
OPP02356,2025-11-13,2026-02-12,7000,created,SP002,cold prospection,new business,ACC0082
OPP02357,2025-11-24,2026-02-12,8000,created,SP002,marketing,upsell,ACC0107
OPP02358,2025-11-13,2025-12-26,7500,qualified,SP003,marketing,new business,ACC0027
OPP02359,2025-11-05,2025-12-22,19000,won,SP003,,new business,ACC0067
OPP02360,2025-11-21,2026-01-22,29500,won,SP003,cold prospection,new business,ACC0112
OPP02361,2025-11-29,2026-03-21,7000,created,SP002,cold prospection,new business,ACC0120
OPP02362,2025-11-10,2025-12-20,15500,qualified,SP002,referral,new business,ACC0011
OPP02363,2025-11-13,2026-01-09,17000,lost,SP001,event,new business,ACC0053
OPP02365,2025-11-10,2026-01-19,13500,won,SP001,cold prospection,new business,ACC0003
OPP02366,2025-11-09,2026-03-28,18000,qualified,SP002,cold prospection,upsell,ACC0080
OPP02367,2025-11-08,2026-02-22,16500,qualified,SP003,event,new business,ACC0013
OPP02368,2025-11-09,2026-03-30,6500,qualified,SP002,cold prospection,new business,ACC0017
OPP02369,2025-11-10,2026-03-19,11500,created,SP003,cold prospection,new business,ACC0105
OPP02370,2025-11-25,2026-01-06,21000,lost,SP002,referral,new business,ACC0027
OPP02371,2025-11-04,2025-11-27,8500,lost,SP002,event,new business,ACC0042
OPP02372,2025-11-15,2025-12-10,13500,won,SP003,marketing,new business,ACC0071
OPP02373,2025-11-07 00:00:00,2026-02-21 00:00:00,9500,created,SP001,cold prospection,new business,ACC0091
OPP02374,2025-11-11,2025-11-25,11500,lost,SP001,referral,new business,ACC0004
OPP02375,2025-11-30,2026-02-14,26000,qualified,SP003,referral,new business,ACC0080
OPP02376,2025-11-28 00:00:00,2026-02-13 00:00:00,0,won,SP002,,upsell,ACC0089
OPP02377,2025-11-06,2025-11-19,8500,lost,SP001,cold prospection,new business,ACC0003
OPP02378,2025-11-14,2026-02-18,4000,created,SP001,marketing,new business,ACC0089
OPP02379,2025-11-11,2025-12-24,15500,won,SP002,event,new business,ACC0105
OPP02380,2025-11-20,2026-02-17,19500,lost,SP001,cold prospection,new business,ACC0068
OPP02381,2025-11-20,2025-12-09,11500,lost,SP002,cold prospection,new business,ACC0017
OPP02382,2025-11-04,2025-12-20,29000,lost,SP003,cold prospection,new business,ACC0105
OPP02383,2025-11-08,2026-03-30,4500,qualified,SP002,referral,new business,ACC0082
OPP02384,2025-11-07,2026-02-02,19000,lost,SP001,cold prospection,new business,ACC0024
OPP02385,2025-11-08,2026-02-04,7000,qualified,SP002,cold prospection,new business,ACC0045
OPP02386,2025-11-24,2026-02-20,20000,created,SP003,,new business,ACC0046
OPP02387,2025-11-21,2026-01-30,24000,created,SP001,event,upsell,ACC0052
OPP02388,2025-11-17,2025-12-23,5000,created,SP003,referral,upsell,ACC0013
OPP02389,2025-11-07,2026-01-02,9500,lost,SP001,referral,new business,ACC0082
OPP02390,2025-11-03,2026-01-20,9000,created,SP001,cold prospection,upsell,ACC0059
OPP02391,2025-11-06,2025-12-31,10500,lost,SP001,marketing,new business,ACC0044
OPP02393,2025-11-21,2026-02-16,10500,created,SP001,referral,new business,ACC0101
OPP02394,2025-11-04,2025-11-14,4500,lost,SP001,referral,upsell,ACC0047
OPP02395,2025-11-25,2026-02-14,11000,created,SP001,event,upsell,ACC0052
OPP02396,2025-11-17,2026-01-05,6500,created,SP001,cold prospection,new business,ACC0068
OPP02397,2025-11-04,2026-03-07,7000,qualified,SP003,marketing,upsell,ACC0057
OPP02398,2025-11-19,2026-01-15,15500,created,SP003,cold prospection,new business,ACC0120
OPP02399,2025-11-15,2026-01-15,6500,lost,SP002,marketing,new business,ACC0091
OPP02400,2025-11-20,2026-02-11,20500,lost,SP003,event,upsell,ACC0068
OPP02401,2025-11-22,2026-02-16,11000,won,SP002,marketing,new business,ACC0089
OPP02402,2025-11-25,2026-01-11,11000,lost,SP002,event,new business,ACC0011
OPP02403,2025-11-19,2025-12-30,20000,lost,SP002,marketing,new business,ACC0105
OPP02404,2025-11-10,2026-01-31,15500,lost,SP001,referral,new business,ACC0080
OPP02405,2025-11-07,2026-03-14,14000,created,SP001,cold prospection,upsell,ACC0027
OPP02406,2025-11-05,2025-12-17,19000,qualified,SP002,referral,new business,ACC0067
OPP02407,2025-11-16,2026-01-23,11000,won,SP001,referral,upsell,ACC0067
OPP02408,2025-11-01,2025-12-18,5500,created,SP003,event,upsell,ACC0070
OPP02409,2025-11-17,2026-03-16,6500,qualified,SP003,cold prospection,new business,ACC0042
OPP02410,2025-11-17,2025-11-29,8500,lost,SP001,referral,upsell,ACC0112
OPP02411,2025-11-27,2026-03-01,66000,lost,SP001,cold prospection,new business,ACC0053
OPP02412,2025-11-23,2025-12-31,24000,qualified,SP003,cold prospection,upsell,ACC0101
OPP02413,2025-11-19,2026-01-23,21000,won,SP005,cold prospection,new business,ACC0078
OPP02414,2025-11-18,2026-02-13,20500,qualified,SP005,cold prospection,upsell,ACC0081
OPP02415,2025-11-18,2026-03-19,22000,qualified,SP005,event,upsell,ACC0104
OPP02416,2025-11-26,2026-04-06,10500,qualified,SP006,event,upsell,ACC0040
OPP02417,2025-11-13,2026-03-14,12000,created,SP006,cold prospection,upsell,ACC0023
OPP02418,2025-11-29,2026-01-09,12000,created,SP004,cold prospection,new business,ACC0109
OPP02419,2025-11-28,2026-01-26,17000,won,SP006,cold prospection,new business,ACC0056
OPP02420,2025-11-27,2025-12-27,3500,created,SP005,cold prospection,upsell,ACC0076
OPP02421,2025-11-27,2026-01-24,14000,lost,SP004,marketing,new business,ACC0012
OPP02422,2025-11-09,2025-11-28,10000,won,SP004,cold prospection,upsell,ACC0038
OPP02423,2025-11-15,2026-02-23,11500,created,SP005,referral,upsell,ACC0098
OPP02424,2025-11-21,2026-03-14,48000,created,SP005,cold prospection,new business,ACC0085
OPP02425,2025-11-29,2026-02-08,16500,qualified,SP005,referral,new business,ACC0060
OPP02426,2025-11-29,2026-04-23,11500,qualified,SP004,cold prospection,new business,ACC0096
OPP02427,2025-11-01,2026-01-22,20000,created,SP006,referral,upsell,ACC0104
OPP02428,2025-11-30,2026-03-22,15500,qualified,SP004,cold prospection,upsell,ACC0030
OPP02429,2025-11-30,2026-01-12,22000,qualified,SP006,marketing,new business,ACC0088
OPP02430,2025-11-03,2026-02-22,19500,created,SP004,referral,new business,ACC0119
OPP02431,2025-11-13,2025-12-28,44000,qualified,SP004,referral,new business,ACC0060
OPP02432,2025-11-30,2026-03-07,4000,created,SP004,cold prospection,new business,ACC0088
OPP02433,2025-11-14,2026-03-14,17500,qualified,SP004,marketing,new business,ACC0108
OPP02435,2025-11-09,2025-12-10,21500,won,SP006,cold prospection,upsell,ACC0012
OPP02437,2025-11-08,2025-12-01,12500,won,SP005,marketing,new business,ACC0033
OPP02438,2025-11-30,2026-04-15,12000,qualified,SP004,referral,new business,ACC0113
OPP02439,2025-11-03,2025-12-04,23000,created,SP004,marketing,upsell,ACC0108
OPP02440,2025-11-27,2026-01-09,26500,won,SP004,referral,new business,ACC0018
OPP02441,2025-11-06,2026-03-27,7000,qualified,SP006,marketing,new business,ACC0078
OPP02442,2025-11-08,2026-01-26,16500,lost,SP005,,new business,ACC0109
OPP02443,2025-11-17,2026-01-06,11000,won,SP004,cold prospection,new business,ACC0078
OPP02444,2025-11-19,2026-03-19,6000,created,SP005,marketing,new business,ACC0096
OPP02445,2025-11-13,2026-01-20,14000,lost,SP006,cold prospection,new business,ACC0119
OPP02446,2025-11-28,2026-02-12,13500,lost,SP005,cold prospection,upsell,ACC0035
OPP02447,2025-11-26,2026-01-23,61000,lost,SP004,cold prospection,new business,ACC0050
OPP02448,2025-11-27,2026-01-30,11500,created,SP004,referral,new business,ACC0030
